,Date,vehicle_category,GVWR_Class,Fuel_Type,Model_Year,Fuel_Technology,Electric_Mile_Range,Vehicle_Population
34434,2023,T6,,2.0,2012.0,BEV,,2
34435,2023,T6,,2.0,2010.0,BEV,,2
34436,2023,T6,,2.0,2007.0,BEV,,2
34437,2023,T6,,2.0,2005.0,BEV,,2
34438,2023,T6,,2.0,2005.0,BEV,,2
34439,2023,T6,,2.0,1997.0,BEV,,2
34440,2023,T6,,2.0,1996.0,BEV,,2
34441,2023,T6,,2.0,1980.0,BEV,,2
34442,2023,T6,,2.0,1979.0,BEV,,2
34443,2023,T6,,2.0,1979.0,BEV,,2
34444,2023,T4,,2.0,1998.0,BEV,,2
34445,2023,T4,,2.0,1998.0,BEV,,2
34446,2023,T4,,2.0,1996.0,BEV,,2
34447,2023,T4,,2.0,1995.0,BEV,,2
34448,2023,T4,,2.0,1987.0,BEV,,2
34449,2023,T3,,2.0,,BEV,,2
34450,2023,T3,,2.0,2022.0,BEV,,2
34451,2023,T3,,2.0,2017.0,BEV,,2
34452,2023,T3,,2.0,2011.0,BEV,,2
34453,2023,T3,,2.0,2009.0,BEV,,2
34454,2023,T3,,2.0,1984.0,BEV,,2
34455,2023,T3,,2.0,1982.0,BEV,,2
34456,2023,T3,,2.0,1979.0,BEV,,2
34457,2023,T2,1,2.0,2017.0,BEV,51 to 100 miles,2
34458,2023,T2,,2.0,1988.0,BEV,,2
34459,2023,T1,1,2.0,2006.0,BEV,,2
34460,2023,T1,1,2.0,2003.0,BEV,51 to 100 miles,2
34461,2023,P,,2.0,2024.0,BEV,,2
34462,2023,P,,2.0,2022.0,BEV,,2
34463,2023,P,,2.0,2009.0,BEV,,2
34464,2023,P,,2.0,2005.0,BEV,,2
34465,2023,P,,2.0,2005.0,BEV,,2
34466,2023,P,,2.0,2004.0,BEV,101 to 150 miles,2
34467,2023,P,,2.0,2003.0,BEV,,2
34468,2023,P,,2.0,2002.0,BEV,,2
34469,2023,P,,2.0,2000.0,BEV,,2
34470,2023,P,,2.0,2000.0,BEV,,2
34471,2023,P,,2.0,1992.0,BEV,,2
34472,2023,P,,2.0,1985.0,BEV,,2
34473,2023,P,,2.0,1985.0,BEV,,2
34474,2023,P,,2.0,1979.0,BEV,,2
34475,2023,MC,,2.0,,BEV,,2
34476,2023,MC,,2.0,2017.0,BEV,,2
34477,2023,MC,,2.0,2016.0,BEV,,2
34478,2023,MC,,2.0,2016.0,BEV,,2
34479,2023,MC,,2.0,2015.0,BEV,,2
34480,2023,MC,,2.0,2014.0,BEV,,2
34481,2023,MC,,2.0,2012.0,BEV,,2
34482,2023,MC,,2.0,2006.0,BEV,,2
34483,2023,MC,,2.0,2005.0,BEV,,2
34484,2023,MC,,2.0,2005.0,BEV,,2
34485,2023,MC,,2.0,1998.0,BEV,,2
34486,2023,MC,,2.0,1992.0,BEV,,2
34487,2023,BT,,2.0,2022.0,BEV,,2
34488,2023,BT,,2.0,2017.0,BEV,,2
34489,2023,BT,,2.0,2016.0,BEV,,2
34490,2023,BT,,2.0,2007.0,BEV,,2
34491,2023,BT,,2.0,2004.0,BEV,,2
34492,2023,BS,,2.0,2023.0,BEV,,2
34493,2023,BS,,2.0,2021.0,BEV,,2
34494,2023,B,,2.0,2016.0,BEV,,2
34495,2023,B,,2.0,2004.0,BEV,,2
34496,2023,B,,2.0,1998.0,BEV,,2
34877,2022,T7,8,2.0,2023.0,BEV,,2
34878,2022,T7,8,2.0,2021.0,BEV,,2
34879,2022,T6,,2.0,2023.0,BEV,,2
34880,2022,T6,,2.0,2021.0,BEV,,2
34881,2022,T6,,2.0,2017.0,BEV,,2
34882,2022,T6,6,2.0,2015.0,BEV,,2
34883,2022,T4,,2.0,,BEV,,2
34884,2022,T4,,2.0,1994.0,BEV,,2
34885,2022,T4,,2.0,1991.0,BEV,,2
34886,2022,T4,,2.0,1979.0,BEV,,2
34887,2022,T3,,2.0,,BEV,,2
34888,2022,T3,,2.0,2011.0,BEV,,2
34889,2022,T3,,2.0,2008.0,BEV,,2
34890,2022,T3,,2.0,2006.0,BEV,,2
34891,2022,T3,,2.0,1998.0,BEV,,2
34892,2022,T3,,2.0,1993.0,BEV,,2
34893,2022,T3,,2.0,1988.0,BEV,,2
34894,2022,T2,,2.0,2021.0,BEV,,2
34895,2022,T2,,2.0,2020.0,BEV,,2
34896,2022,T2,1,2.0,2017.0,BEV,,2
34897,2022,T2,,2.0,2016.0,BEV,,2
34898,2022,T2,1,2.0,2016.0,BEV,,2
34899,2022,T2,,2.0,2014.0,BEV,,2
34900,2022,T2,,2.0,2014.0,BEV,,2
34901,2022,T2,,2.0,2013.0,BEV,,2
34902,2022,T2,,2.0,2012.0,BEV,,2
34903,2022,T2,,2.0,1996.0,BEV,,2
34904,2022,T2,,2.0,1991.0,BEV,,2
34905,2022,T1,,2.0,,BEV,,2
34906,2022,T1,,2.0,2022.0,BEV,,2
34907,2022,T1,,2.0,2017.0,BEV,,2
34908,2022,T1,,2.0,2016.0,BEV,,2
34909,2022,T1,,2.0,2013.0,BEV,,2
34910,2022,T1,,2.0,2010.0,BEV,,2
34911,2022,T1,,2.0,2008.0,BEV,,2
34912,2022,T1,,2.0,2007.0,BEV,,2
34913,2022,T1,,2.0,2007.0,BEV,,2
34914,2022,T1,,2.0,2007.0,BEV,,2
34915,2022,T1,1,2.0,2003.0,BEV,,2
34916,2022,T1,,2.0,2001.0,BEV,,2
34917,2022,T1,,2.0,2000.0,BEV,,2
34918,2022,T1,,2.0,1998.0,BEV,,2
34919,2022,T1,,2.0,1997.0,BEV,,2
34920,2022,T1,,2.0,1993.0,BEV,,2
34921,2022,T1,,2.0,1992.0,BEV,,2
34922,2022,T1,,2.0,1990.0,BEV,,2
34923,2022,T1,,2.0,1984.0,BEV,,2
34924,2022,T1,,2.0,1982.0,BEV,,2
34925,2022,T1,,2.0,1979.0,BEV,,2
34926,2022,P,,2.0,2018.0,BEV,0 to 50 miles,2
34927,2022,P,,2.0,2018.0,BEV,0 to 50 miles,2
34928,2022,P,,2.0,2016.0,BEV,0 to 50 miles,2
34929,2022,P,,2.0,2003.0,BEV,,2
34930,2022,P,,2.0,2000.0,BEV,,2
34931,2022,P,,2.0,1995.0,BEV,,2
34932,2022,P,,2.0,1992.0,BEV,,2
34933,2022,P,,2.0,1990.0,BEV,,2
34934,2022,P,,2.0,1988.0,BEV,,2
34935,2022,P,,2.0,1985.0,BEV,,2
34936,2022,P,,2.0,1981.0,BEV,,2
34937,2022,P,,2.0,1980.0,BEV,,2
34938,2022,P,,2.0,1979.0,BEV,,2
34939,2022,P,,2.0,1979.0,BEV,,2
34940,2022,P,,2.0,1978.0,BEV,,2
34941,2022,MC,,2.0,,BEV,,2
34942,2022,MC,,2.0,,BEV,,2
34943,2022,MC,,2.0,2024.0,BEV,,2
34944,2022,MC,,2.0,2015.0,BEV,,2
34945,2022,MC,,2.0,2008.0,BEV,,2
34946,2022,MC,,2.0,2007.0,BEV,,2
34947,2022,MC,,2.0,2007.0,BEV,,2
34948,2022,MC,,2.0,2005.0,BEV,,2
34949,2022,MC,,2.0,1992.0,BEV,,2
34950,2022,BT,,2.0,2017.0,BEV,,2
34951,2022,BT,,2.0,2016.0,BEV,,2
34952,2022,BT,,2.0,2007.0,BEV,,2
34953,2022,B,,2.0,2017.0,BEV,,2
34954,2022,B,,2.0,2016.0,BEV,,2
34955,2022,B,,2.0,2004.0,BEV,,2
34956,2022,B,,2.0,1999.0,BEV,,2
34957,2022,B,,2.0,1998.0,BEV,,2
34958,2022,B,,2.0,1998.0,BEV,,2
35377,2021,T6,6,2.0,2018.0,BEV,,2
35378,2021,T5,3,2.0,2015.0,BEV,,2
35379,2021,T4,2,2.0,2021.0,BEV,,2
35380,2021,T4,2,2.0,2020.0,BEV,,2
35381,2021,T4,2,2.0,2001.0,BEV,,2
35382,2021,T4,,2.0,1991.0,BEV,,2
35383,2021,T4,,2.0,1979.0,BEV,,2
35384,2021,T3,2,2.0,2018.0,BEV,,2
35385,2021,T3,,2.0,2013.0,BEV,,2
35386,2021,T3,,2.0,2011.0,BEV,,2
35387,2021,T3,,2.0,2011.0,BEV,,2
35388,2021,T3,,2.0,2006.0,BEV,,2
35389,2021,T3,,2.0,1998.0,BEV,,2
35390,2021,T3,,2.0,1993.0,BEV,,2
35391,2021,T3,,2.0,1988.0,BEV,,2
35392,2021,T2,,2.0,,BEV,,2
35393,2021,T2,,2.0,2017.0,BEV,,2
35394,2021,T2,,2.0,2016.0,BEV,,2
35395,2021,T2,,2.0,2014.0,BEV,,2
35396,2021,T2,,2.0,2012.0,BEV,,2
35397,2021,T2,,2.0,1996.0,BEV,,2
35398,2021,T2,,2.0,1991.0,BEV,,2
35399,2021,T1,,2.0,,BEV,,2
35400,2021,T1,,2.0,2022.0,BEV,,2
35401,2021,T1,,2.0,2016.0,BEV,,2
35402,2021,T1,,2.0,2015.0,BEV,,2
35403,2021,T1,,2.0,2013.0,BEV,,2
35404,2021,T1,,2.0,2012.0,BEV,,2
35405,2021,T1,,2.0,2011.0,BEV,,2
35406,2021,T1,,2.0,2011.0,BEV,,2
35407,2021,T1,,2.0,2007.0,BEV,,2
35408,2021,T1,,2.0,2007.0,BEV,,2
35409,2021,T1,1,2.0,2007.0,BEV,,2
35410,2021,T1,1,2.0,2006.0,BEV,,2
35411,2021,T1,,2.0,2003.0,BEV,,2
35412,2021,T1,1,2.0,2003.0,BEV,,2
35413,2021,T1,,2.0,2001.0,BEV,,2
35414,2021,T1,,2.0,2000.0,BEV,,2
35415,2021,T1,,2.0,1998.0,BEV,,2
35416,2021,T1,,2.0,1997.0,BEV,,2
35417,2021,T1,,2.0,1993.0,BEV,,2
35418,2021,T1,,2.0,1992.0,BEV,,2
35419,2021,T1,,2.0,1990.0,BEV,,2
35420,2021,T1,,2.0,1984.0,BEV,,2
35421,2021,T1,,2.0,1982.0,BEV,,2
35422,2021,T1,,2.0,1979.0,BEV,,2
35423,2021,T1,,2.0,1978.0,BEV,,2
35424,2021,T1,,2.0,1978.0,BEV,,2
35425,2021,T1,,2.0,1977.0,BEV,,2
35426,2021,P,,2.0,2016.0,BEV,0 to 50 miles,2
35427,2021,P,,2.0,2003.0,BEV,,2
35428,2021,P,,2.0,2003.0,BEV,,2
35429,2021,P,,2.0,2000.0,BEV,,2
35430,2021,P,,2.0,1998.0,BEV,,2
35431,2021,P,,2.0,1996.0,BEV,,2
35432,2021,P,,2.0,1995.0,BEV,,2
35433,2021,P,,2.0,1994.0,BEV,,2
35434,2021,P,,2.0,1994.0,BEV,,2
35435,2021,P,,2.0,1991.0,BEV,,2
35436,2021,P,,2.0,1990.0,BEV,,2
35437,2021,P,,2.0,1988.0,BEV,,2
35438,2021,P,,2.0,1985.0,BEV,,2
35439,2021,P,,2.0,1981.0,BEV,,2
35440,2021,P,,2.0,1981.0,BEV,,2
35441,2021,P,,2.0,1980.0,BEV,,2
35442,2021,MC,,2.0,,BEV,,2
35443,2021,MC,,2.0,2014.0,BEV,,2
35444,2021,MC,,2.0,2014.0,BEV,,2
35445,2021,MC,,2.0,2014.0,BEV,,2
35446,2021,MC,,2.0,2011.0,BEV,,2
35447,2021,MC,,2.0,2008.0,BEV,,2
35448,2021,MC,,2.0,2007.0,BEV,,2
35449,2021,MC,,2.0,2005.0,BEV,,2
35450,2021,BT,,2.0,2017.0,BEV,,2
35451,2021,BT,,2.0,2016.0,BEV,,2
35452,2021,BT,,2.0,2009.0,BEV,,2
35453,2021,BT,,2.0,2007.0,BEV,,2
35454,2021,BT,,2.0,2004.0,BEV,,2
35455,2021,B,,2.0,2017.0,BEV,,2
35456,2021,B,,2.0,2016.0,BEV,,2
35457,2021,B,,2.0,2004.0,BEV,,2
35458,2021,B,,2.0,2003.0,BEV,,2
35459,2021,B,,2.0,1999.0,BEV,,2
35460,2021,B,,2.0,1998.0,BEV,,2
35461,2021,B,,2.0,1998.0,BEV,,2
35907,2020,T6,6,2.0,2018.0,BEV,,2
35908,2020,T5,3,2.0,2015.0,BEV,,2
35909,2020,T4,2,2.0,2020.0,BEV,,2
35910,2020,T4,2,2.0,2020.0,BEV,,2
35911,2020,T4,,2.0,2011.0,BEV,,2
35912,2020,T4,,2.0,2001.0,BEV,,2
35913,2020,T4,2,2.0,2001.0,BEV,,2
35914,2020,T4,,2.0,1991.0,BEV,,2
35915,2020,T3,,2.0,,BEV,,2
35916,2020,T3,,2.0,2011.0,BEV,,2
35917,2020,T3,,2.0,2001.0,BEV,,2
35918,2020,T3,,2.0,1998.0,BEV,,2
35919,2020,T3,,2.0,1993.0,BEV,,2
35920,2020,T3,,2.0,1988.0,BEV,,2
35921,2020,T2,,2.0,2017.0,BEV,,2
35922,2020,T2,1,2.0,2017.0,BEV,51 to 100 miles,2
35923,2020,T2,,2.0,2016.0,BEV,,2
35924,2020,T2,1,2.0,2016.0,BEV,51 to 100 miles,2
35925,2020,T2,,2.0,2013.0,BEV,,2
35926,2020,T2,,2.0,2012.0,BEV,,2
35927,2020,T2,1,2.0,2006.0,BEV,,2
35928,2020,T2,,2.0,1996.0,BEV,,2
35929,2020,T2,,2.0,1991.0,BEV,,2
35930,2020,T1,,2.0,,BEV,,2
35931,2020,T1,,2.0,2017.0,BEV,,2
35932,2020,T1,,2.0,2017.0,BEV,,2
35933,2020,T1,,2.0,2016.0,BEV,,2
35934,2020,T1,,2.0,2015.0,BEV,,2
35935,2020,T1,,2.0,2013.0,BEV,,2
35936,2020,T1,,2.0,2012.0,BEV,,2
35937,2020,T1,,2.0,2011.0,BEV,,2
35938,2020,T1,1,2.0,2006.0,BEV,,2
35939,2020,T1,1,2.0,2004.0,BEV,,2
35940,2020,T1,1,2.0,2003.0,BEV,,2
35941,2020,T1,,2.0,2001.0,BEV,,2
35942,2020,T1,,2.0,2000.0,BEV,,2
35943,2020,T1,,2.0,1998.0,BEV,,2
35944,2020,T1,,2.0,1998.0,BEV,,2
35945,2020,T1,,2.0,1997.0,BEV,,2
35946,2020,T1,,2.0,1993.0,BEV,,2
35947,2020,T1,,2.0,1992.0,BEV,,2
35948,2020,T1,,2.0,1989.0,BEV,,2
35949,2020,P,,2.0,2016.0,BEV,0 to 50 miles,2
35950,2020,P,,2.0,2003.0,BEV,,2
35951,2020,P,,2.0,2001.0,BEV,,2
35952,2020,P,,2.0,2000.0,BEV,,2
35953,2020,P,,2.0,1999.0,BEV,,2
35954,2020,P,,2.0,1998.0,BEV,,2
35955,2020,P,,2.0,1995.0,BEV,,2
35956,2020,P,,2.0,1994.0,BEV,,2
35957,2020,P,,2.0,1992.0,BEV,,2
35958,2020,P,,2.0,1992.0,BEV,,2
35959,2020,P,,2.0,1991.0,BEV,,2
35960,2020,P,,2.0,1985.0,BEV,,2
35961,2020,P,,2.0,1976.0,BEV,,2
35962,2020,MC,,2.0,2009.0,BEV,,2
35963,2020,MC,,2.0,2008.0,BEV,,2
35964,2020,MC,,2.0,2007.0,BEV,,2
35965,2020,MC,,2.0,2007.0,BEV,,2
35966,2020,MC,,2.0,2006.0,BEV,,2
35967,2020,MC,,2.0,2004.0,BEV,,2
35968,2020,BT,,2.0,2017.0,BEV,,2
35969,2020,BT,,2.0,2009.0,BEV,,2
35970,2020,BT,,2.0,2006.0,BEV,,2
35971,2020,BT,,2.0,2004.0,BEV,,2
35972,2020,B,,2.0,2004.0,BEV,,2
35973,2020,B,,2.0,1999.0,BEV,,2
35974,2020,B,,2.0,1998.0,BEV,,2
35975,2020,B,,2.0,1998.0,BEV,,2
36375,2019,T6,5,2.0,2017.0,BEV,,2
36376,2019,T4,2,2.0,2020.0,BEV,,2
36377,2019,T4,2,2.0,2019.0,BEV,,2
36378,2019,T4,,2.0,2011.0,BEV,,2
36379,2019,T4,2,2.0,2001.0,BEV,,2
36380,2019,T4,,2.0,1991.0,BEV,,2
36381,2019,T4,,2.0,1985.0,BEV,,2
36382,2019,T4,,2.0,1977.0,BEV,,2
36383,2019,T3,,2.0,2018.0,BEV,,2
36384,2019,T3,,2.0,2011.0,BEV,,2
36385,2019,T3,,2.0,1993.0,BEV,,2
36386,2019,T3,,2.0,1988.0,BEV,,2
36387,2019,T2,,2.0,,BEV,,2
36388,2019,T2,,2.0,2020.0,BEV,,2
36389,2019,T2,,2.0,2017.0,BEV,101 to 150 miles,2
36390,2019,T2,1,2.0,2017.0,BEV,101 to 150 miles,2
36391,2019,T2,1,2.0,2017.0,BEV,101 to 150 miles,2
36392,2019,T2,,2.0,2016.0,BEV,,2
36393,2019,T2,,2.0,2013.0,BEV,,2
36394,2019,T2,,2.0,2006.0,BEV,,2
36395,2019,T2,,2.0,2004.0,BEV,,2
36396,2019,T2,1,2.0,2003.0,BEV,,2
36397,2019,T2,,2.0,1999.0,BEV,,2
36398,2019,T2,,2.0,1998.0,BEV,,2
36399,2019,T2,,2.0,1996.0,BEV,,2
36400,2019,T2,,2.0,1991.0,BEV,,2
36401,2019,T2,,2.0,1975.0,BEV,,2
36402,2019,T1,,2.0,,BEV,,2
36403,2019,T1,,2.0,2017.0,BEV,,2
36404,2019,T1,,2.0,2016.0,BEV,,2
36405,2019,T1,,2.0,2015.0,BEV,,2
36406,2019,T1,,2.0,2007.0,BEV,,2
36407,2019,T1,,2.0,2006.0,BEV,,2
36408,2019,T1,,2.0,2006.0,BEV,,2
36409,2019,T1,,2.0,2005.0,BEV,,2
36410,2019,T1,1,2.0,2004.0,BEV,,2
36411,2019,T1,1,2.0,2003.0,BEV,,2
36412,2019,T1,,2.0,2002.0,BEV,,2
36413,2019,T1,,2.0,2001.0,BEV,,2
36414,2019,T1,,2.0,1998.0,BEV,,2
36415,2019,T1,,2.0,1998.0,BEV,,2
36416,2019,T1,,2.0,1997.0,BEV,,2
36417,2019,T1,,2.0,1993.0,BEV,,2
36418,2019,T1,,2.0,1981.0,BEV,,2
36419,2019,T1,,2.0,1978.0,BEV,,2
36420,2019,T1,,2.0,1978.0,BEV,,2
36421,2019,P,,2.0,2021.0,BEV,,2
36422,2019,P,,2.0,2021.0,BEV,,2
36423,2019,P,,2.0,2017.0,BEV,101 to 150 miles,2
36424,2019,P,,2.0,2005.0,BEV,,2
36425,2019,P,,2.0,2004.0,BEV,,2
36426,2019,P,,2.0,2003.0,BEV,,2
36427,2019,P,,2.0,2003.0,BEV,,2
36428,2019,P,,2.0,2002.0,BEV,,2
36429,2019,P,,2.0,2000.0,BEV,,2
36430,2019,P,,2.0,1998.0,BEV,,2
36431,2019,P,,2.0,1997.0,BEV,,2
36432,2019,P,,2.0,1994.0,BEV,,2
36433,2019,P,,2.0,1992.0,BEV,,2
36434,2019,P,,2.0,1990.0,BEV,,2
36435,2019,P,,2.0,1986.0,BEV,,2
36436,2019,P,,2.0,1984.0,BEV,,2
36437,2019,P,,2.0,1981.0,BEV,,2
36438,2019,MC,,2.0,2014.0,BEV,,2
36439,2019,MC,,2.0,2011.0,BEV,,2
36440,2019,MC,,2.0,2009.0,BEV,,2
36441,2019,MC,,2.0,2006.0,BEV,,2
36442,2019,MC,,2.0,2006.0,BEV,,2
36443,2019,MC,,2.0,2005.0,BEV,,2
36444,2019,MC,,2.0,2004.0,BEV,,2
36445,2019,MC,,2.0,1975.0,BEV,,2
36446,2019,BT,,2.0,2019.0,BEV,,2
36447,2019,BT,,2.0,2017.0,BEV,,2
36448,2019,BT,,2.0,2009.0,BEV,,2
36449,2019,BT,,2.0,2004.0,BEV,,2
36450,2019,B,,2.0,2003.0,BEV,,2
36451,2019,B,,2.0,1999.0,BEV,,2
37100,2023,T7,8,2.0,2022.0,BEV,,1
37101,2023,T7,8,2.0,2022.0,BEV,,1
37102,2023,T7,8,2.0,2017.0,BEV,,1
37103,2023,T7,8,2.0,2014.0,BEV,,1
37104,2023,T7,8,2.0,2012.0,BEV,,1
37105,2023,T7,8,2.0,2010.0,BEV,,1
37106,2023,T7,8,2.0,1992.0,BEV,,1
37107,2023,T7,8,2.0,1979.0,BEV,,1
37108,2023,T6,,2.0,,BEV,,1
37109,2023,T6,,2.0,,BEV,,1
37110,2023,T6,4,2.0,2023.0,BEV,,1
37111,2023,T6,,2.0,2018.0,BEV,,1
37112,2023,T6,,2.0,2018.0,BEV,,1
37113,2023,T6,6,2.0,2018.0,BEV,,1
37114,2023,T6,6,2.0,2018.0,BEV,,1
37115,2023,T6,,2.0,2015.0,BEV,,1
37116,2023,T6,,2.0,2014.0,BEV,,1
37117,2023,T6,,2.0,2012.0,BEV,,1
37118,2023,T6,,2.0,2011.0,BEV,,1
37119,2023,T6,,2.0,2010.0,BEV,,1
37120,2023,T6,,2.0,2009.0,BEV,,1
37121,2023,T6,,2.0,2009.0,BEV,,1
37122,2023,T6,,2.0,2008.0,BEV,,1
37123,2023,T6,,2.0,2008.0,BEV,,1
37124,2023,T6,,2.0,2007.0,BEV,,1
37125,2023,T6,,2.0,2006.0,BEV,,1
37126,2023,T6,,2.0,1999.0,BEV,,1
37127,2023,T6,,2.0,1997.0,BEV,,1
37128,2023,T6,,2.0,1993.0,BEV,,1
37129,2023,T6,,2.0,1990.0,BEV,,1
37130,2023,T6,,2.0,1987.0,BEV,,1
37131,2023,T6,,2.0,1986.0,BEV,,1
37132,2023,T6,,2.0,1983.0,BEV,,1
37133,2023,T6,,2.0,1982.0,BEV,,1
37134,2023,T4,,2.0,2024.0,BEV,,1
37135,2023,T4,,2.0,2018.0,BEV,,1
37136,2023,T4,,2.0,2018.0,BEV,,1
37137,2023,T4,,2.0,2016.0,BEV,,1
37138,2023,T4,,2.0,2014.0,BEV,,1
37139,2023,T4,,2.0,2012.0,BEV,,1
37140,2023,T4,,2.0,2004.0,BEV,,1
37141,2023,T4,,2.0,2002.0,BEV,,1
37142,2023,T4,,2.0,2001.0,BEV,,1
37143,2023,T4,,2.0,2000.0,BEV,,1
37144,2023,T4,,2.0,2000.0,BEV,,1
37145,2023,T4,,2.0,1999.0,BEV,,1
37146,2023,T4,,2.0,1997.0,BEV,,1
37147,2023,T4,,2.0,1994.0,BEV,,1
37148,2023,T4,,2.0,1992.0,BEV,,1
37149,2023,T4,,2.0,1991.0,BEV,,1
37150,2023,T4,,2.0,1990.0,BEV,,1
37151,2023,T4,,2.0,1989.0,BEV,,1
37152,2023,T4,,2.0,1988.0,BEV,,1
37153,2023,T4,,2.0,1985.0,BEV,,1
37154,2023,T4,,2.0,1985.0,BEV,,1
37155,2023,T3,,2.0,2024.0,BEV,,1
37156,2023,T3,,2.0,2023.0,BEV,,1
37157,2023,T3,,2.0,2020.0,BEV,,1
37158,2023,T3,2,2.0,2020.0,BEV,,1
37159,2023,T3,,2.0,2017.0,BEV,,1
37160,2023,T3,,2.0,2015.0,BEV,,1
37161,2023,T3,,2.0,2013.0,BEV,,1
37162,2023,T3,,2.0,2012.0,BEV,,1
37163,2023,T3,,2.0,2011.0,BEV,,1
37164,2023,T3,,2.0,2010.0,BEV,,1
37165,2023,T3,,2.0,2009.0,BEV,,1
37166,2023,T3,,2.0,1989.0,BEV,,1
37167,2023,T3,,2.0,1987.0,BEV,,1
37168,2023,T3,,2.0,1984.0,BEV,,1
37169,2023,T3,,2.0,1979.0,BEV,,1
37170,2023,T2,,2.0,2020.0,BEV,,1
37171,2023,T2,,2.0,2017.0,BEV,,1
37172,2023,T2,1,2.0,2017.0,BEV,51 to 100 miles,1
37173,2023,T2,1,2.0,2017.0,BEV,51 to 100 miles,1
37174,2023,T2,1,2.0,2016.0,BEV,51 to 100 miles,1
37175,2023,T2,1,2.0,2016.0,BEV,51 to 100 miles,1
37176,2023,T2,1,2.0,2008.0,BEV,,1
37177,2023,T2,,2.0,1989.0,BEV,,1
37178,2023,T1,,2.0,2007.0,BEV,,1
37179,2023,T1,1,2.0,2006.0,BEV,,1
37180,2023,T1,,2.0,2005.0,BEV,,1
37181,2023,T1,1,2.0,2005.0,BEV,,1
37182,2023,T1,1,2.0,2003.0,BEV,,1
37183,2023,T1,1,2.0,2003.0,BEV,,1
37184,2023,T1,1,2.0,2002.0,BEV,,1
37185,2023,T1,1,2.0,2000.0,BEV,,1
37186,2023,P,,2.0,,BEV,,1
37187,2023,P,,2.0,2024.0,BEV,,1
37188,2023,P,,2.0,2024.0,BEV,,1
37189,2023,P,,2.0,2023.0,BEV,,1
37190,2023,P,,2.0,2023.0,BEV,,1
37191,2023,P,,2.0,2022.0,BEV,,1
37192,2023,P,,2.0,2022.0,BEV,,1
37193,2023,P,,2.0,2021.0,BEV,,1
37194,2023,P,,2.0,2019.0,BEV,,1
37195,2023,P,,2.0,2010.0,BEV,,1
37196,2023,P,,2.0,2010.0,BEV,,1
37197,2023,P,,2.0,2009.0,BEV,,1
37198,2023,P,,2.0,2006.0,BEV,,1
37199,2023,P,,2.0,2005.0,BEV,,1
37200,2023,P,,2.0,2004.0,BEV,,1
37201,2023,P,,2.0,2004.0,BEV,,1
37202,2023,P,,2.0,2004.0,BEV,,1
37203,2023,P,,2.0,2004.0,BEV,101 to 150 miles,1
37204,2023,P,,2.0,2003.0,BEV,,1
37205,2023,P,,2.0,2002.0,BEV,,1
37206,2023,P,,2.0,2002.0,BEV,51 to 100 miles,1
37207,2023,P,,2.0,2002.0,BEV,51 to 100 miles,1
37208,2023,P,,2.0,2000.0,BEV,,1
37209,2023,P,,2.0,1999.0,BEV,,1
37210,2023,P,,2.0,1998.0,BEV,,1
37211,2023,P,,2.0,1994.0,BEV,,1
37212,2023,P,,2.0,1994.0,BEV,,1
37213,2023,P,,2.0,1989.0,BEV,,1
37214,2023,P,,2.0,1988.0,BEV,,1
37215,2023,P,,2.0,1987.0,BEV,,1
37216,2023,P,,2.0,1984.0,BEV,,1
37217,2023,P,,2.0,1984.0,BEV,,1
37218,2023,P,,2.0,1982.0,BEV,,1
37219,2023,P,,2.0,1982.0,BEV,,1
37220,2023,P,,2.0,1981.0,BEV,,1
37221,2023,P,,2.0,1981.0,BEV,,1
37222,2023,P,,2.0,1981.0,BEV,,1
37223,2023,P,,2.0,1980.0,BEV,,1
37224,2023,MC,,2.0,,BEV,,1
37225,2023,MC,,2.0,,BEV,,1
37226,2023,MC,,2.0,2015.0,BEV,,1
37227,2023,MC,,2.0,2014.0,BEV,,1
37228,2023,MC,,2.0,2009.0,BEV,,1
37229,2023,MC,,2.0,2009.0,BEV,,1
37230,2023,MC,,2.0,2008.0,BEV,,1
37231,2023,MC,,2.0,2008.0,BEV,,1
37232,2023,MC,,2.0,2008.0,BEV,,1
37233,2023,MC,,2.0,2007.0,BEV,,1
37234,2023,MC,,2.0,2007.0,BEV,,1
37235,2023,MC,,2.0,2006.0,BEV,,1
37236,2023,MC,,2.0,2006.0,BEV,,1
37237,2023,MC,,2.0,2005.0,BEV,,1
37238,2023,MC,,2.0,2004.0,BEV,,1
37239,2023,MC,,2.0,2003.0,BEV,,1
37240,2023,MC,,2.0,2002.0,BEV,,1
37241,2023,MC,,2.0,1999.0,BEV,,1
37242,2023,MC,,2.0,1998.0,BEV,,1
37243,2023,MC,,2.0,1996.0,BEV,,1
37244,2023,MC,,2.0,1991.0,BEV,,1
37245,2023,MC,,2.0,1990.0,BEV,,1
37246,2023,MC,,2.0,1987.0,BEV,,1
37247,2023,MC,,2.0,1986.0,BEV,,1
37248,2023,MC,,2.0,1982.0,BEV,,1
37249,2023,MC,,2.0,1979.0,BEV,,1
37250,2023,BT,,2.0,2024.0,BEV,,1
37251,2023,BT,,2.0,2006.0,BEV,,1
37252,2023,BT,,2.0,2001.0,BEV,,1
37253,2023,BT,,2.0,2000.0,BEV,,1
37254,2023,BT,,2.0,1979.0,BEV,,1
37255,2023,BS,,2.0,2024.0,BEV,,1
37256,2023,BS,,2.0,2023.0,BEV,,1
37257,2023,BS,,2.0,2003.0,BEV,,1
37258,2023,BS,,2.0,2002.0,BEV,,1
