,Date,Vehicle Category,GVWR Class,Fuel Type,Model Year,Fuel Technology,Electric Mile Range,Number of Vehicles Registered at the Same Address,Region,Vehicle Population
419,2020,T3,2,0.0,2012.0,ICE,,≥4,Statewide,85376
420,2019,T2,Unknown,0.0,2018.0,ICE,,2,Statewide,85294
421,2023,T3,2,0.0,2012.0,ICE,,≥4,Statewide,84992
422,2023,P,,0.0,2007.0,ICE,,1,Statewide,84934
423,2022,T2,1,0.0,2020.0,ICE,,≥4,Statewide,84915
424,2022,T3,2,0.0,2012.0,ICE,,≥4,Statewide,84782
425,2020,P,,0.0,2005.0,ICE,,3,Statewide,84367
426,2021,T3,2,0.0,2021.0,ICE,,≥4,Statewide,84301
427,2021,T2,1,0.0,2009.0,ICE,,≥4,Statewide,84296
428,2023,T3,2,0.0,2010.0,ICE,,≥4,Statewide,84238
429,2021,T3,2,0.0,2007.0,ICE,,≥4,Statewide,84102
430,2023,T3,2,0.0,2021.0,ICE,,≥4,Statewide,84092
431,2019,P,,0.0,2004.0,ICE,,1,Statewide,83978
432,2020,T2,1,0.0,2018.0,ICE,,1,Statewide,83866
433,2023,P,,0.0,2014.0,ICE,,3,Statewide,83671
434,2019,P,,0.0,2003.0,ICE,,2,Statewide,83524
435,2020,T3,2,0.0,2007.0,ICE,,≥4,Statewide,83458
436,2020,P,,0.0,2004.0,ICE,,2,Statewide,83158
437,2023,T2,1,0.0,2020.0,ICE,,≥4,Statewide,83140
438,2022,P,,0.0,2005.0,ICE,,1,Statewide,83093
439,2023,T2,1,0.0,2023.0,ICE,,3,Statewide,83051
440,2023,P,,0.0,2007.0,ICE,,2,Statewide,82996
441,2022,T2,1,0.0,2023.0,ICE,,2,Statewide,82712
442,2023,T3,2,0.0,2020.0,ICE,,≥4,Statewide,82650
443,2020,T2,1,0.0,2009.0,ICE,,≥4,Statewide,82642
444,2022,T3,2,0.0,2021.0,ICE,,≥4,Statewide,82375
445,2023,P,,0.0,2009.0,ICE,,3,Statewide,82345
446,2023,T2,1,0.0,2019.0,ICE,,2,Statewide,82279
447,2020,T2,1,0.0,2018.0,ICE,,2,Statewide,82226
448,2021,T2,1,0.0,2018.0,ICE,,2,Statewide,81988
449,2023,T2,1,0.0,2012.0,ICE,,≥4,Statewide,81878
450,2021,T2,1,0.0,2019.0,ICE,,1,Statewide,81537
451,2022,T2,1,0.0,2022.0,ICE,,3,Statewide,81515
452,2021,T3,2,0.0,2020.0,ICE,,≥4,Statewide,81337
453,2022,T2,1,0.0,2009.0,ICE,,≥4,Statewide,81271
454,2022,T3,2,0.0,2020.0,ICE,,≥4,Statewide,80877
455,2022,T2,1,0.0,2018.0,ICE,,2,Statewide,80230
456,2021,T2,1,0.0,2011.0,ICE,,≥4,Statewide,80229
457,2022,T3,2,0.0,2007.0,ICE,,≥4,Statewide,79949
458,2022,T3,2,0.0,2023.0,ICE,,≥4,Statewide,79825
459,2020,P,,0.0,2002.0,ICE,,≥4,Statewide,79732
460,2021,P,,0.0,2006.0,ICE,,3,Statewide,79686
461,2023,T3,2,0.0,2019.0,ICE,,≥4,Statewide,79561
462,2019,T3,2,0.0,2020.0,ICE,,≥4,Statewide,79396
463,2020,T2,1,0.0,2019.0,ICE,,2,Statewide,79283
464,2020,T3,2,0.0,2006.0,ICE,,≥4,Statewide,79278
465,2023,T3,2,0.0,2007.0,ICE,,≥4,Statewide,79115
466,2019,P,,0.0,2004.0,ICE,,3,Statewide,78836
467,2020,T3,2,0.0,2020.0,ICE,,≥4,Statewide,78777
468,2022,T2,1,0.0,2011.0,ICE,,≥4,Statewide,78765
469,2020,P,,0.0,2003.0,ICE,,1,Statewide,78762
470,2020,T2,1,0.0,2009.0,ICE,,2,Statewide,78607
471,2021,T3,2,0.0,2006.0,ICE,,≥4,Statewide,78295
472,2019,P,,0.0,2001.0,ICE,,≥4,Statewide,78232
473,2023,T2,1,0.0,2020.0,ICE,,1,Statewide,78163
474,2021,T3,2,0.0,2019.0,ICE,,≥4,Statewide,78144
475,2023,P,,0.0,2008.0,ICE,,3,Statewide,78092
476,2023,T2,1,0.0,2019.0,ICE,,≥4,Statewide,77972
477,2022,T3,2,0.0,2019.0,ICE,,≥4,Statewide,77962
478,2020,T2,1,0.0,2011.0,ICE,,≥4,Statewide,77857
479,2021,T2,1,0.0,2010.0,ICE,,2,Statewide,77821
480,2020,T2,1,0.0,2010.0,ICE,,1,Statewide,77692
481,2020,T2,1,0.0,2012.0,ICE,,2,Statewide,77616
482,2022,P,,0.0,2005.0,ICE,,2,Statewide,77574
483,2023,T2,1,0.0,2019.0,ICE,,1,Statewide,77424
484,2023,P,,0.0,2004.0,ICE,,≥4,Statewide,77200
485,2022,T2,1,0.0,2019.0,ICE,,2,Statewide,76912
486,2022,T2,1,0.0,2019.0,ICE,,1,Statewide,76839
487,2021,T2,1,0.0,2019.0,ICE,,2,Statewide,76629
488,2023,T2,1,0.0,2018.0,ICE,,2,Statewide,76581
489,2020,T2,1,0.0,2011.0,ICE,,2,Statewide,76250
490,2019,P,,0.0,2000.0,ICE,,≥4,Statewide,76208
491,2022,P,,0.0,2007.0,ICE,,3,Statewide,75960
492,2023,P,,0.0,2006.0,ICE,,1,Statewide,75560
493,2020,T3,2,0.0,2019.0,ICE,,≥4,Statewide,75479
494,2021,T2,1,0.0,2018.0,ICE,,1,Statewide,75070
495,2019,T3,2,0.0,2009.0,ICE,,≥4,Statewide,74664
496,2021,T3,2,0.0,2011.0,ICE,,≥4,Statewide,74313
497,2022,P,,0.0,2003.0,ICE,,≥4,Statewide,74153
498,2020,T2,1,0.0,2016.0,ICE,,2,Statewide,74124
499,2019,T3,2,0.0,2010.0,ICE,,≥4,Statewide,74124
500,2021,P,,0.0,2004.0,ICE,,1,Statewide,74058
501,2022,T3,2,0.0,2006.0,ICE,,≥4,Statewide,73888
502,2021,P,,0.0,2005.0,ICE,,3,Statewide,73854
503,2020,T2,1,0.0,2008.0,ICE,,≥4,Statewide,73201
504,2021,T2,1,0.0,2012.0,ICE,,≥4,Statewide,72911
505,2022,T2,1,0.0,2012.0,ICE,,≥4,Statewide,72828
506,2021,T2,1,0.0,2008.0,ICE,,≥4,Statewide,72781
507,2023,P,,0.0,2006.0,ICE,,2,Statewide,72644
508,2019,P,,0.0,2003.0,ICE,,1,Statewide,72608
509,2023,T2,1,0.0,2008.0,ICE,,≥4,Statewide,72345
510,2022,T2,1,0.0,2018.0,ICE,,1,Statewide,72251
511,2020,T3,2,0.0,2011.0,ICE,,≥4,Statewide,72229
512,2023,T2,1,0.0,2018.0,ICE,,≥4,Statewide,72023
513,2019,T2,Unknown,0.0,2018.0,ICE,,≥4,Statewide,71933
514,2023,T2,1,0.0,2011.0,ICE,,2,Statewide,71924
515,2021,T2,1,0.0,2009.0,ICE,,2,Statewide,71920
516,2022,T2,1,0.0,2010.0,ICE,,2,Statewide,71774
517,2020,T2,1,0.0,2005.0,ICE,,≥4,Statewide,71722
518,2019,T2,Unknown,0.0,2016.0,ICE,,2,Statewide,71641
519,2019,T3,2,0.0,2012.0,ICE,,≥4,Statewide,71478
520,2023,T3,2,0.0,2011.0,ICE,,≥4,Statewide,71452
521,2021,T2,1,0.0,2012.0,ICE,,2,Statewide,71439
522,2021,T2,1,0.0,2018.0,ICE,,≥4,Statewide,71370
523,2023,T3,2,0.0,2006.0,ICE,,≥4,Statewide,71288
524,2021,T2,1,0.0,2019.0,ICE,,≥4,Statewide,71213
525,2022,T3,2,0.0,2011.0,ICE,,≥4,Statewide,71187
526,2020,T3,2,0.0,2021.0,ICE,,≥4,Statewide,71155
527,2020,T2,1,0.0,2012.0,ICE,,≥4,Statewide,71120
528,2020,T2,1,0.0,2009.0,ICE,,1,Statewide,70937
529,2022,T2,1,0.0,2018.0,ICE,,≥4,Statewide,70925
530,2021,T2,1,0.0,2016.0,ICE,,2,Statewide,70892
531,2020,P,,0.0,2003.0,ICE,,2,Statewide,70635
532,2022,T2,1,0.0,2019.0,ICE,,≥4,Statewide,70396
533,2023,T2,1,0.0,2010.0,ICE,,2,Statewide,70382
534,2021,T2,1,0.0,2011.0,ICE,,2,Statewide,70077
535,2021,T2,1,0.0,2005.0,ICE,,≥4,Statewide,69952
536,2022,T2,1,0.0,2008.0,ICE,,≥4,Statewide,69867
537,2021,P,,0.0,2002.0,ICE,,≥4,Statewide,69796
538,2019,T2,1,0.0,2020.0,ICE,,2,Statewide,69686
539,2022,P,,0.0,2006.0,ICE,,3,Statewide,69456
540,2020,T2,1,0.0,2006.0,ICE,,≥4,Statewide,69071
541,2020,T2,1,0.0,2019.0,ICE,,≥4,Statewide,69037
542,2021,P,,0.0,2004.0,ICE,,2,Statewide,69004
543,2020,T2,1,0.0,2018.0,ICE,,≥4,Statewide,68826
544,2021,T2,1,0.0,2010.0,ICE,,1,Statewide,68799
545,2019,P,,0.0,2003.0,ICE,,3,Statewide,68739
546,2022,T2,1,0.0,2016.0,ICE,,2,Statewide,68540
547,2019,P,,0.0,2002.0,ICE,,2,Statewide,68514
548,2023,P,,0.0,2005.0,ICE,,1,Statewide,68425
549,2023,T3,2,0.0,2022.0,ICE,,2,Statewide,68088
550,2023,P,,0.0,2007.0,ICE,,3,Statewide,67759
551,2023,T2,1,0.0,2016.0,ICE,,2,Statewide,67454
552,2023,P,,0.0,1979.0,ICE,,3,Statewide,67388
553,2020,T2,1,0.0,2012.0,ICE,,1,Statewide,67380
554,2019,T3,2,0.0,2019.0,ICE,,≥4,Statewide,67109
555,2021,T2,1,0.0,2006.0,ICE,,≥4,Statewide,67105
556,2023,T2,1,0.0,2012.0,ICE,,2,Statewide,67089
557,2022,T2,1,0.0,2012.0,ICE,,2,Statewide,66771
558,2022,P,,0.0,1978.0,ICE,,3,Statewide,66765
559,2019,T3,2,0.0,2011.0,ICE,,≥4,Statewide,66765
560,2019,T2,Unknown,0.0,2010.0,ICE,,2,Statewide,66411
561,2020,T2,1,0.0,2011.0,ICE,,1,Statewide,66307
562,2020,T2,1,0.0,2016.0,ICE,,1,Statewide,66235
563,2020,T2,1,0.0,2007.0,ICE,,≥4,Statewide,66179
564,2019,T3,2,0.0,2008.0,ICE,,≥4,Statewide,66094
565,2019,T2,Unknown,0.0,2009.0,ICE,,≥4,Statewide,65748
566,2023,T3,2,0.0,2013.0,ICE,,≥4,Statewide,65693
567,2021,T2,1,0.0,2007.0,ICE,,≥4,Statewide,65576
568,2023,T2,1,0.0,2016.0,ICE,,≥4,Statewide,65542
569,2020,T2,1,0.0,2021.0,ICE,,2,Statewide,65474
570,2020,T2,1,0.0,2017.0,ICE,,2,Statewide,65441
571,2023,P,,0.0,2003.0,ICE,,≥4,Statewide,65349
572,2023,P,,0.0,2005.0,ICE,,2,Statewide,65302
573,2023,T2,1,0.0,2018.0,ICE,,1,Statewide,65252
574,2021,P,,0.0,1977.0,ICE,,3,Statewide,65247
575,2021,T2,1,0.0,2022.0,ICE,,3,Statewide,65185
576,2020,T2,1,0.0,2008.0,ICE,,2,Statewide,65170
577,2020,P,,0.0,2004.0,ICE,,3,Statewide,64999
578,2019,T2,Unknown,0.0,2009.0,ICE,,2,Statewide,64793
579,2022,T2,1,0.0,2009.0,ICE,,2,Statewide,64778
580,2019,T2,Unknown,0.0,2012.0,ICE,,2,Statewide,64745
581,2023,T2,1,0.0,2009.0,ICE,,2,Statewide,64588
582,2022,T2,1,0.0,2011.0,ICE,,2,Statewide,64569
583,2020,T3,2,0.0,2009.0,ICE,,2,Statewide,64564
584,2020,P,,0.0,2002.0,ICE,,1,Statewide,64528
585,2022,T2,1,0.0,2010.0,ICE,,1,Statewide,64505
586,2023,T2,1,0.0,2021.0,ICE,,3,Statewide,64280
587,2019,T2,Unknown,0.0,2010.0,ICE,,≥4,Statewide,64158
588,2022,T3,2,0.0,2022.0,ICE,,1,Statewide,64081
589,2023,T3,2,0.0,2023.0,ICE,,2,Statewide,63973
590,2021,T3,2,0.0,2013.0,ICE,,≥4,Statewide,63912
591,2022,T2,1,0.0,2005.0,ICE,,≥4,Statewide,63662
592,2023,T2,1,0.0,2007.0,ICE,,≥4,Statewide,63233
593,2022,T3,2,0.0,2022.0,ICE,,2,Statewide,63191
594,2021,T2,1,0.0,2017.0,ICE,,2,Statewide,63017
595,2022,T2,1,0.0,2006.0,ICE,,≥4,Statewide,62733
596,2021,T2,1,0.0,2009.0,ICE,,1,Statewide,62610
597,2020,T2,1,0.0,2010.0,ICE,,3,Statewide,62566
598,2021,P,,0.0,2003.0,ICE,,1,Statewide,62558
599,2022,T3,2,0.0,2013.0,ICE,,≥4,Statewide,62369
600,2022,T2,1,0.0,2021.0,ICE,,3,Statewide,62319
601,2022,P,,0.0,2005.0,ICE,,3,Statewide,62276
602,2022,P,,0.0,2004.0,ICE,,1,Statewide,62225
603,2019,T3,2,0.0,2007.0,ICE,,≥4,Statewide,62004
604,2023,T3,2,0.0,2023.0,ICE,,1,Statewide,61964
605,2020,T3,2,0.0,2013.0,ICE,,≥4,Statewide,61857
606,2023,T3,2,0.0,2022.0,ICE,,1,Statewide,61691
607,2022,T2,1,0.0,2016.0,ICE,,≥4,Statewide,61655
608,2021,T2,1,0.0,2016.0,ICE,,≥4,Statewide,61511
609,2020,T3,2,0.0,2008.0,ICE,,2,Statewide,61437
610,2020,T3,2,0.0,2020.0,ICE,,1,Statewide,61341
611,2023,T2,1,0.0,2024.0,ICE,,3,Statewide,61275
612,2022,T2,1,0.0,2007.0,ICE,,≥4,Statewide,61216
613,2019,T2,Unknown,0.0,2017.0,ICE,,2,Statewide,61190
614,2020,P,,0.0,1976.0,ICE,,3,Statewide,61015
615,2023,T2,1,0.0,2010.0,ICE,,1,Statewide,60893
616,2021,T2,1,0.0,2012.0,ICE,,1,Statewide,60781
617,2020,T3,2,0.0,2005.0,ICE,,≥4,Statewide,60776
618,2022,T2,1,0.0,2017.0,ICE,,2,Statewide,60678
619,2019,P,,0.0,1975.0,ICE,,3,Statewide,60630
620,2021,T2,1,0.0,2021.0,ICE,,3,Statewide,60607
621,2019,P,,0.0,2002.0,ICE,,1,Statewide,60418
622,2020,T2,1,0.0,2017.0,ICE,,1,Statewide,60359
623,2023,T3,2,0.0,2018.0,ICE,,≥4,Statewide,60307
624,2023,T2,1,0.0,2011.0,ICE,,1,Statewide,60296
625,2021,T2,1,0.0,2016.0,ICE,,1,Statewide,60233
626,2021,T3,2,0.0,2005.0,ICE,,≥4,Statewide,60099
627,2023,P,,0.0,2006.0,ICE,,3,Statewide,59963
628,2020,T2,1,0.0,2016.0,ICE,,≥4,Statewide,59944
629,2020,P,,0.0,2001.0,ICE,,≥4,Statewide,59903
630,2021,T2,1,0.0,2011.0,ICE,,1,Statewide,59864
631,2020,T2,1,0.0,2008.0,ICE,,1,Statewide,59823
632,2021,T3,2,0.0,2021.0,ICE,,1,Statewide,59815
633,2021,T2,1,0.0,2020.0,ICE,,3,Statewide,59670
634,2022,T2,1,0.0,2020.0,ICE,,3,Statewide,59600
635,2021,T3,2,0.0,2009.0,ICE,,2,Statewide,59550
636,2019,T2,Unknown,0.0,2019.0,ICE,,2,Statewide,59550
637,2022,T3,2,0.0,2021.0,ICE,,2,Statewide,59537
638,2022,P,,0.0,2002.0,ICE,,≥4,Statewide,59487
639,2023,T2,1,0.0,2011.0,ICE,,3,Statewide,59333
640,2021,T2,1,0.0,2010.0,ICE,,3,Statewide,59148
641,2022,T2,1,0.0,2016.0,ICE,,1,Statewide,58597
642,2020,P,,0.0,2000.0,ICE,,≥4,Statewide,58590
643,2022,T2,1,0.0,2012.0,ICE,,1,Statewide,58332
644,2021,T3,2,0.0,2021.0,ICE,,2,Statewide,58310
645,2020,T2,1,0.0,2009.0,ICE,,3,Statewide,58246
646,2021,P,,0.0,2003.0,ICE,,2,Statewide,58206
647,2022,P,,0.0,2004.0,ICE,,2,Statewide,58074
648,2023,T3,2,0.0,2021.0,ICE,,2,Statewide,57890
649,2023,T2,1,0.0,2010.0,ICE,,3,Statewide,57875
650,2021,T2,1,0.0,2008.0,ICE,,2,Statewide,57854
651,2022,T2,1,0.0,2009.0,ICE,,1,Statewide,57642
652,2019,P,,0.0,1999.0,ICE,,≥4,Statewide,57632
653,2023,T2,1,0.0,2020.0,ICE,,3,Statewide,57439
654,2020,T2,1,0.0,2020.0,ICE,,3,Statewide,57367
655,2021,T3,2,0.0,2022.0,ICE,,1,Statewide,57349
656,2020,P,,0.0,2002.0,ICE,,2,Statewide,57341
657,2021,T3,2,0.0,2020.0,ICE,,2,Statewide,57337
658,2022,T2,1,0.0,2023.0,ICE,,3,Statewide,57266
659,2020,T3,2,0.0,2010.0,ICE,,2,Statewide,57223
660,2019,T3,2,0.0,2006.0,ICE,,≥4,Statewide,57172
661,2023,T2,1,0.0,2017.0,ICE,,2,Statewide,57089
662,2023,T2,1,0.0,2006.0,ICE,,≥4,Statewide,56958
663,2023,T2,1,0.0,2013.0,ICE,,≥4,Statewide,56883
664,2019,P,,0.0,2002.0,ICE,,3,Statewide,56865
665,2021,T2,1,0.0,2017.0,ICE,,≥4,Statewide,56825
666,2019,T2,Unknown,0.0,2012.0,ICE,,≥4,Statewide,56784
667,2020,T3,2,0.0,2020.0,ICE,,2,Statewide,56743
668,2023,T2,1,0.0,2017.0,ICE,,≥4,Statewide,56666
669,2019,T2,Unknown,0.0,2011.0,ICE,,2,Statewide,56555
670,2019,T2,Unknown,0.0,2015.0,ICE,,2,Statewide,56173
671,2021,T2,1,0.0,2009.0,ICE,,3,Statewide,56149
672,2020,T2,1,0.0,2013.0,ICE,,2,Statewide,56143
673,2022,T3,2,0.0,2021.0,ICE,,1,Statewide,56123
674,2022,T2,1,0.0,2011.0,ICE,,1,Statewide,56106
675,2023,T2,1,0.0,2016.0,ICE,,1,Statewide,56028
676,2020,T2,1,0.0,2015.0,ICE,,2,Statewide,55978
677,2023,T2,1,0.0,2012.0,ICE,,1,Statewide,55966
678,2023,T3,2,0.0,2020.0,ICE,,2,Statewide,55953
679,2022,T2,1,0.0,2010.0,ICE,,3,Statewide,55947
680,2022,T2,1,0.0,2017.0,ICE,,≥4,Statewide,55742
681,2020,T3,2,0.0,2009.0,ICE,,3,Statewide,55727
682,2020,T2,1,0.0,2017.0,ICE,,≥4,Statewide,55481
683,2022,T3,2,0.0,2020.0,ICE,,2,Statewide,55464
684,2021,T3,2,0.0,2008.0,ICE,,2,Statewide,55428
685,2023,T2,1,0.0,2005.0,ICE,,≥4,Statewide,55377
686,2021,P,,0.0,2004.0,ICE,,3,Statewide,55362
687,2023,T2,1,0.0,2009.0,ICE,,1,Statewide,55271
688,2019,T2,Unknown,0.0,2016.0,ICE,,≥4,Statewide,55195
689,2020,P,,0.0,2003.0,ICE,,3,Statewide,55160
690,2022,T3,2,0.0,2005.0,ICE,,≥4,Statewide,55111
691,2020,T3,2,0.0,2019.0,ICE,,1,Statewide,55077
692,2020,T3,2,0.0,2009.0,ICE,,1,Statewide,55020
693,2021,T2,1,0.0,2017.0,ICE,,1,Statewide,54960
694,2023,T2,1,0.0,2019.0,ICE,,3,Statewide,54955
695,2019,T3,2,0.0,2013.0,ICE,,≥4,Statewide,54945
696,2022,T3,2,0.0,2009.0,ICE,,2,Statewide,54832
697,2020,T2,1,0.0,2007.0,ICE,,2,Statewide,54703
698,2021,T3,2,0.0,2020.0,ICE,,1,Statewide,54459
699,2019,T2,Unknown,0.0,2018.0,ICE,,3,Statewide,54436
700,2020,T2,1,0.0,2011.0,ICE,,3,Statewide,54330
701,2019,T2,Unknown,0.0,2019.0,ICE,,≥4,Statewide,54130
702,2021,T3,2,0.0,2009.0,ICE,,3,Statewide,53989
703,2023,T2,1,0.0,2009.0,ICE,,3,Statewide,53946
704,2021,T3,2,0.0,2018.0,ICE,,≥4,Statewide,53880
705,2023,P,,0.0,2005.0,ICE,,3,Statewide,53800
706,2020,T2,1,0.0,2005.0,ICE,,2,Statewide,53684
707,2021,T2,1,0.0,2015.0,ICE,,2,Statewide,53680
708,2023,T2,1,0.0,2015.0,ICE,,2,Statewide,53591
709,2020,T3,2,0.0,2008.0,ICE,,3,Statewide,53553
710,2020,T2,1,0.0,2006.0,ICE,,2,Statewide,53505
711,2020,T3,2,0.0,2019.0,ICE,,2,Statewide,53336
712,2022,T3,2,0.0,2018.0,ICE,,≥4,Statewide,53274
713,2021,T2,1,0.0,2011.0,ICE,,3,Statewide,53223
714,2020,T2,1,0.0,2007.0,ICE,,1,Statewide,53045
715,2020,T3,2,0.0,2012.0,ICE,,2,Statewide,53024
716,2023,T3,2,0.0,2005.0,ICE,,≥4,Statewide,52978
717,2022,T2,1,0.0,2017.0,ICE,,1,Statewide,52825
718,2020,T2,1,0.0,2012.0,ICE,,3,Statewide,52823
719,2021,T2,1,0.0,2013.0,ICE,,2,Statewide,52700
720,2021,T3,2,0.0,2010.0,ICE,,2,Statewide,52694
721,2020,T3,2,0.0,2021.0,ICE,,1,Statewide,52606
722,2021,T2,1,0.0,2018.0,ICE,,3,Statewide,52434
723,2021,P,,0.0,2001.0,ICE,,≥4,Statewide,52393
724,2020,T3,2,0.0,2008.0,ICE,,1,Statewide,52360
725,2022,T2,1,0.0,2008.0,ICE,,2,Statewide,52353
726,2019,T2,Unknown,0.0,2013.0,ICE,,2,Statewide,52320
727,2020,T3,2,0.0,2007.0,ICE,,2,Statewide,52296
728,2023,T3,2,0.0,2019.0,ICE,,2,Statewide,52282
729,2019,T2,1,0.0,2020.0,ICE,,3,Statewide,52264
730,2021,T3,2,0.0,2019.0,ICE,,2,Statewide,52245
731,2023,T2,1,0.0,2012.0,ICE,,3,Statewide,52202
732,2019,T2,Unknown,0.0,2011.0,ICE,,≥4,Statewide,52193
733,2020,T2,1,0.0,2004.0,ICE,,≥4,Statewide,52164
734,2023,T2,1,0.0,2015.0,ICE,,≥4,Statewide,52150
735,2023,T3,2,0.0,2017.0,ICE,,≥4,Statewide,52136
736,2022,T3,2,0.0,2019.0,ICE,,2,Statewide,52091
737,2022,T2,1,0.0,2018.0,ICE,,3,Statewide,52056
738,2020,T1,1,0.0,2020.0,ICE,,1,Statewide,52045
739,2019,T3,Unknown,0.0,2008.0,ICE,,≥4,Statewide,52036
740,2021,T2,1,0.0,2013.0,ICE,,≥4,Statewide,52030
741,2021,T2,1,0.0,2008.0,ICE,,1,Statewide,51916
742,2020,T2,1,0.0,2005.0,ICE,,1,Statewide,51903
743,2022,T3,2,0.0,2023.0,ICE,,1,Statewide,51870
744,2020,T3,2,0.0,2018.0,ICE,,≥4,Statewide,51827
745,2020,T2,1,0.0,2018.0,ICE,,3,Statewide,51819
746,2019,T2,Unknown,0.0,2018.0,ICE,,1,Statewide,51791
747,2022,T2,1,0.0,2009.0,ICE,,3,Statewide,51706
748,2022,T2,1,0.0,2013.0,ICE,,≥4,Statewide,51693
749,2022,P,,0.0,2003.0,ICE,,1,Statewide,51588
750,2020,T2,1,0.0,2006.0,ICE,,1,Statewide,51585
751,2020,T3,2,0.0,2004.0,ICE,,≥4,Statewide,51414
752,2022,T3,2,0.0,2008.0,ICE,,2,Statewide,51341
753,2021,T2,1,0.0,2012.0,ICE,,3,Statewide,51305
754,2023,P,,0.0,2002.0,ICE,,≥4,Statewide,51302
755,2023,T2,1,0.0,2018.0,ICE,,3,Statewide,51149
756,2023,T3,2,0.0,2009.0,ICE,,2,Statewide,51112
757,2019,T2,Unknown,0.0,2008.0,ICE,,≥4,Statewide,51093
758,2023,T3,2,0.0,2016.0,ICE,,≥4,Statewide,50967
759,2022,T2,1,0.0,2015.0,ICE,,2,Statewide,50892
760,2019,T2,Unknown,0.0,2007.0,ICE,,≥4,Statewide,50868
761,2021,T3,2,0.0,2008.0,ICE,,3,Statewide,50772
762,2022,T3,2,0.0,2020.0,ICE,,1,Statewide,50599
763,2020,T2,1,0.0,2013.0,ICE,,≥4,Statewide,50350
764,2022,T2,1,0.0,2011.0,ICE,,3,Statewide,50258
765,2022,T3,2,0.0,2009.0,ICE,,3,Statewide,50209
766,2023,P,,0.0,2004.0,ICE,,1,Statewide,50123
767,2021,P,,0.0,2002.0,ICE,,1,Statewide,50115
768,2019,P,,0.0,2001.0,ICE,,2,Statewide,50102
769,2021,P,,0.0,2000.0,ICE,,≥4,Statewide,50043
770,2022,T2,1,0.0,2019.0,ICE,,3,Statewide,50005
771,2023,T3,2,0.0,2021.0,ICE,,1,Statewide,49993
772,2021,T2,1,0.0,2019.0,ICE,,3,Statewide,49871
773,2022,T2,1,0.0,2012.0,ICE,,3,Statewide,49751
774,2019,T3,Unknown,0.0,2009.0,ICE,,≥4,Statewide,49718
775,2020,T2,1,0.0,2019.0,ICE,,3,Statewide,49666
776,2022,T2,1,0.0,2013.0,ICE,,2,Statewide,49662
777,2023,T2,1,0.0,2013.0,ICE,,2,Statewide,49441
778,2019,T2,Unknown,0.0,2017.0,ICE,,≥4,Statewide,49397
779,2021,T2,1,0.0,2004.0,ICE,,≥4,Statewide,49352
780,2023,T2,1,0.0,2008.0,ICE,,2,Statewide,49340
781,2021,T3,2,0.0,2004.0,ICE,,≥4,Statewide,49275
782,2020,T2,1,0.0,2015.0,ICE,,1,Statewide,49208
783,2023,T3,2,0.0,2022.0,ICE,,3,Statewide,49205
784,2019,T2,Unknown,0.0,2006.0,ICE,,≥4,Statewide,49139
785,2020,T2,1,0.0,2008.0,ICE,,3,Statewide,49096
786,2022,T3,2,0.0,2010.0,ICE,,2,Statewide,49036
787,2021,T3,2,0.0,2016.0,ICE,,≥4,Statewide,49013
788,2021,T3,2,0.0,2012.0,ICE,,2,Statewide,48942
789,2022,T3,2,0.0,2016.0,ICE,,≥4,Statewide,48879
790,2020,T3,2,0.0,2006.0,ICE,,2,Statewide,48783
791,2021,T2,1,0.0,2007.0,ICE,,2,Statewide,48669
792,2021,T3,2,0.0,2009.0,ICE,,1,Statewide,48653
793,2020,T3,2,0.0,2010.0,ICE,,3,Statewide,48530
794,2019,T2,Unknown,0.0,2009.0,ICE,,3,Statewide,48481
795,2019,T3,2,0.0,2018.0,ICE,,≥4,Statewide,48475
796,2019,T2,Unknown,0.0,2005.0,ICE,,≥4,Statewide,48442
797,2023,T3,2,0.0,2009.0,ICE,,3,Statewide,48342
798,2022,P,,0.0,2003.0,ICE,,2,Statewide,48215
799,2019,T2,1,0.0,2020.0,ICE,,1,Statewide,48206
800,2021,T3,2,0.0,2019.0,ICE,,1,Statewide,48163
801,2023,T3,2,0.0,2024.0,ICE,,1,Statewide,48053
802,2020,T3,2,0.0,2016.0,ICE,,≥4,Statewide,48024
803,2020,T3,2,0.0,2010.0,ICE,,1,Statewide,47990
804,2019,T3,Unknown,0.0,2007.0,ICE,,≥4,Statewide,47891
805,2022,T3,2,0.0,2008.0,ICE,,3,Statewide,47879
806,2020,T2,1,0.0,2013.0,ICE,,1,Statewide,47847
807,2019,T2,Unknown,0.0,2010.0,ICE,,3,Statewide,47801
808,2023,P,,0.0,2004.0,ICE,,2,Statewide,47792
809,2019,T2,Unknown,0.0,2008.0,ICE,,2,Statewide,47545
810,2021,T3,2,0.0,2007.0,ICE,,2,Statewide,47516
811,2022,T2,1,0.0,2008.0,ICE,,1,Statewide,47476
812,2023,T2,1,0.0,2017.0,ICE,,1,Statewide,47297
813,2021,T3,2,0.0,2017.0,ICE,,≥4,Statewide,47145
814,2022,P,,0.0,1978.0,ICE,,2,Statewide,47144
815,2021,P,,0.0,2003.0,ICE,,3,Statewide,46969
816,2020,T3,2,0.0,2011.0,ICE,,2,Statewide,46878
817,2022,P,,0.0,2004.0,ICE,,3,Statewide,46836
818,2021,T2,1,0.0,2006.0,ICE,,2,Statewide,46718
819,2019,P,,0.0,2000.0,ICE,,2,Statewide,46717
820,2022,T3,2,0.0,2012.0,ICE,,2,Statewide,46703
